transaction_id,transaction_amount,transaction_hour,is_weekend,account_age_days,num_transactions_last_24h,avg_transaction_amount_30d,distance_from_home_km,is_foreign_transaction,merchant_category,payment_method,num_failed_attempts_last_hour,is_new_device,is_new_merchant,card_present,is_fraud
TXN102075,267.12,0,0,1178,4,129.2,125.19,0,restaurant,debit_card,0,1,0,1,0
TXN102076,45.74,7,0,364,0,379.89,12.63,0,travel,credit_card,0,0,1,1,0
TXN102077,95.62,22,0,3581,1,151.96,27.46,0,grocery,digital_wallet,0,0,1,1,0
TXN102078,490.13,3,0,1735,4,569.5,46.69,0,electronics,debit_card,0,0,0,0,0
TXN102079,203.19,16,0,568,2,299.95,0.7,0,online_retail,credit_card,1,1,0,0,0
TXN102080,9.59,0,1,1970,7,165.77,19.28,1,online_retail,credit_card,2,0,0,1,1
TXN102081,15.83,13,0,2983,5,226.8,16.52,0,online_retail,debit_card,0,0,0,1,0
TXN102082,85.78,22,0,12,3,57.23,1.6,1,other,credit_card,0,0,0,0,0
TXN102083,371.9,8,0,3314,3,105.6,17.63,0,online_retail,debit_card,0,0,0,0,1
TXN102084,136.86,4,0,2126,1,46.49,4.93,0,electronics,debit_card,0,0,0,0,0
TXN102085,118.91,13,0,2762,9,99.82,25.09,0,restaurant,debit_card,0,0,1,1,0
TXN102086,21.47,6,0,1270,4,240.02,9.09,0,gas_station,credit_card,0,0,0,1,0
TXN102087,156.38,21,1,1616,5,75.7,27.37,0,travel,debit_card,1,0,0,0,0
TXN102088,244.78,20,0,2266,4,116.32,51.64,0,online_retail,credit_card,0,0,0,0,0
TXN102089,81.25,15,1,3426,2,104.21,51.89,0,electronics,digital_wallet,0,0,0,1,0
TXN102090,234.59,15,0,4012,6,14.54,13.01,0,other,debit_card,0,0,0,0,0
TXN102091,545.3,14,0,609,5,285.84,7.91,0,restaurant,debit_card,0,0,0,1,0
TXN102092,39.8,17,1,1889,2,430.31,107.39,0,electronics,credit_card,0,0,0,1,0
TXN102093,128.13,11,0,886,7,51.14,20.46,0,restaurant,digital_wallet,0,0,0,0,0
TXN102094,56.41,23,1,709,2,293.57,11.13,0,other,debit_card,0,0,0,1,1
TXN102095,264.96,8,0,1866,5,194.02,13.4,1,other,credit_card,1,0,1,0,1
TXN102096,149.06,0,0,2699,7,218.2,3.49,0,electronics,debit_card,0,0,1,1,1
TXN102097,141.65,16,0,2815,1,85.45,11.41,0,gas_station,digital_wallet,0,0,0,1,0
TXN102098,197.1,15,0,627,3,224.69,2.75,0,restaurant,debit_card,0,0,1,0,0
TXN102099,97.02,23,0,81,0,406.03,9.72,1,grocery,debit_card,1,0,0,1,0
TXN102100,386.65,9,1,2050,4,114.47,15.74,0,gas_station,credit_card,1,0,0,1,0
TXN102101,97.05,10,1,2231,0,130.61,62.17,0,grocery,debit_card,0,0,0,0,0
TXN102102,28.26,13,1,3751,2,39.91,22.12,0,electronics,credit_card,1,0,1,0,0
TXN102103,201.37,9,1,660,1,147.32,10.22,0,gas_station,debit_card,0,0,0,0,0
TXN102104,233.47,18,1,3229,3,135.78,1.84,0,electronics,credit_card,2,0,1,0,0
TXN102105,58.44,10,0,1230,0,325.96,28.93,1,grocery,debit_card,0,0,0,1,1
TXN102106,351.27,18,0,934,3,124.33,15.94,0,online_retail,digital_wallet,0,0,0,1,0
TXN102107,317.4,10,1,2513,1,76.4,1.45,0,online_retail,digital_wallet,0,0,0,1,1
TXN102108,48.73,5,0,1432,1,40.47,16.9,0,electronics,credit_card,0,0,0,0,0
TXN102109,636.8,23,0,1390,2,329.22,8.12,0,electronics,digital_wallet,2,0,0,0,0
TXN102110,29.08,12,0,2953,1,32.51,11.44,1,electronics,digital_wallet,0,0,0,0,0
TXN102111,41.23,16,0,1678,1,73.66,50.44,0,gas_station,credit_card,1,0,0,0,0
TXN102112,39.65,14,0,662,3,234.44,2.07,0,grocery,credit_card,1,0,0,0,0
TXN102113,349.87,8,1,1338,3,133.63,8.88,0,grocery,debit_card,0,0,0,1,0
TXN102114,174.26,23,0,534,10,66.93,7.64,0,restaurant,credit_card,0,0,0,0,0
TXN102115,28.84,8,0,3643,2,99.19,0.08,1,jewelry,debit_card,1,0,0,0,0
TXN102116,92.76,23,1,3372,5,164.08,41.5,0,electronics,credit_card,1,0,1,0,0
TXN102117,150.22,10,0,2803,3,145.78,34.59,0,grocery,credit_card,0,0,1,1,0
TXN102118,18.54,0,0,1945,1,109.65,24.29,0,restaurant,credit_card,0,0,0,0,0
TXN102119,357.77,0,1,2998,1,304.44,56.28,0,online_retail,credit_card,1,0,0,1,0
TXN102120,266.3,23,0,1860,1,360.2,6.18,0,online_retail,credit_card,2,0,0,0,0
TXN102121,111.13,12,0,803,3,175.78,3.92,0,restaurant,debit_card,1,0,0,1,0
TXN102122,469.4,9,0,1590,6,51.34,1.84,0,grocery,credit_card,2,0,0,1,0
TXN102123,86.83,19,0,3143,5,227.0,20.81,0,electronics,credit_card,0,0,0,0,0
TXN102124,624.21,14,0,428,1,12.68,15.19,1,other,debit_card,0,0,0,0,0
TXN102125,174.36,15,0,158,4,150.92,29.37,0,electronics,credit_card,0,0,0,0,0
TXN102126,203.34,16,0,2013,3,176.26,15.68,0,online_retail,credit_card,0,0,0,1,0
TXN102127,30.26,4,1,1568,2,252.12,6.56,0,other,credit_card,1,0,1,0,0
TXN102128,342.39,2,0,825,4,257.82,32.45,0,restaurant,credit_card,2,0,0,0,0
TXN102129,100.79,17,0,1405,3,80.85,12.37,0,restaurant,credit_card,1,0,1,1,1
TXN102130,31.92,0,0,2777,4,175.91,51.5,0,grocery,credit_card,0,1,1,1,0
TXN102131,9.13,17,1,2459,7,289.03,13.43,0,other,credit_card,0,1,0,1,0
TXN102132,122.38,3,0,959,2,79.31,2.04,0,grocery,digital_wallet,1,0,0,1,0
TXN102133,122.09,6,1,3544,3,141.9,38.99,0,restaurant,credit_card,1,0,0,0,0
TXN102134,177.72,16,1,1175,7,67.42,39.63,0,grocery,debit_card,0,1,1,0,1
TXN102135,322.54,14,1,541,6,84.08,12.61,1,travel,credit_card,1,0,0,0,1
TXN102136,17.94,18,1,550,1,103.42,0.45,0,jewelry,digital_wallet,1,0,0,1,0
TXN102137,223.85,14,0,3033,4,294.86,0.58,0,online_retail,credit_card,0,0,0,1,0
TXN102138,37.54,1,0,72,3,33.69,7.29,0,grocery,credit_card,0,0,0,0,0
TXN102139,346.58,20,1,3292,1,51.55,26.06,0,other,debit_card,1,0,0,0,0
TXN102140,258.48,5,1,3595,3,17.68,5.99,0,gas_station,credit_card,0,0,0,0,0
TXN102141,116.98,3,0,396,1,53.84,0.16,0,other,credit_card,0,0,0,1,0
TXN102142,263.95,21,1,685,1,168.73,35.9,0,gas_station,debit_card,0,0,0,0,0
TXN102143,64.59,4,1,317,0,109.7,71.59,0,gas_station,digital_wallet,0,0,1,0,0
TXN102144,92.24,12,0,674,2,274.55,6.31,1,online_retail,credit_card,0,0,0,0,0
TXN102145,242.52,11,1,1613,3,250.53,1.71,0,restaurant,debit_card,3,0,0,1,0
TXN102146,86.82,18,1,697,1,52.81,6.53,0,electronics,debit_card,0,0,1,0,0
TXN102147,79.93,1,0,2181,5,78.68,33.37,0,restaurant,debit_card,1,0,0,1,0
TXN102148,102.66,2,0,2023,5,31.22,11.16,0,grocery,digital_wallet,1,0,0,0,0
TXN102149,273.41,9,0,613,2,82.15,7.75,0,online_retail,credit_card,0,1,0,0,1
TXN102150,65.74,11,0,223,3,262.03,7.59,0,other,debit_card,1,0,1,1,0
TXN102151,36.72,18,0,3369,4,93.07,3.14,0,online_retail,credit_card,1,0,0,1,1
TXN102152,173.21,14,0,1181,5,69.46,9.13,0,jewelry,credit_card,2,0,1,0,0
TXN102153,234.92,3,0,1512,4,192.56,13.0,0,grocery,credit_card,0,0,0,1,0
TXN102154,21.48,23,1,3711,4,28.06,18.93,0,gas_station,debit_card,0,0,1,1,0
TXN102155,49.59,11,1,2268,3,61.77,4.98,0,other,credit_card,0,0,0,0,0
TXN102156,29.11,23,0,3068,3,100.87,47.85,0,gas_station,debit_card,1,1,1,0,0
TXN102157,62.74,23,1,1791,2,18.39,15.04,0,online_retail,digital_wallet,0,0,1,0,0
TXN102158,102.8,1,0,3316,2,258.85,10.79,0,grocery,credit_card,1,0,0,1,0
TXN102159,194.12,12,1,1676,2,143.4,24.53,0,other,debit_card,0,0,0,1,0
TXN102160,153.08,10,0,186,3,104.05,3.25,0,gas_station,credit_card,0,0,1,0,0
TXN102161,134.38,11,0,1425,3,125.61,2.32,0,restaurant,digital_wallet,0,0,0,0,0
TXN102162,82.03,7,0,3311,2,131.27,6.27,0,gas_station,debit_card,1,0,1,1,1
TXN102163,303.46,13,0,3135,4,293.04,0.85,0,travel,debit_card,1,0,0,1,0
TXN102164,108.18,11,0,2906,2,174.82,12.35,0,travel,debit_card,0,0,0,1,0
TXN102165,679.72,4,1,1105,3,253.88,18.45,0,travel,digital_wallet,1,0,0,0,1
TXN102166,218.39,6,0,2693,0,208.38,38.91,0,grocery,credit_card,1,0,0,1,0
TXN102167,20.57,3,1,918,2,147.27,22.47,0,online_retail,credit_card,1,0,1,0,0
TXN102168,159.36,20,0,537,4,40.14,20.77,0,online_retail,debit_card,0,0,0,1,0
TXN102169,59.42,16,0,1178,6,159.08,38.95,0,jewelry,credit_card,1,0,0,1,0
TXN102170,161.55,9,0,3375,3,276.68,39.43,0,online_retail,debit_card,2,0,0,0,0
TXN102171,13.91,9,0,1076,4,192.99,8.04,0,travel,digital_wallet,1,0,0,0,0
TXN102172,32.64,1,1,2784,2,101.84,19.63,0,online_retail,credit_card,0,0,1,0,0
TXN102173,255.29,6,1,1369,4,229.26,4.47,0,electronics,debit_card,1,0,0,0,0
TXN102174,45.45,22,1,2944,2,147.85,19.13,0,travel,digital_wallet,1,0,0,1,0
TXN102175,278.86,0,0,1231,2,199.77,12.18,0,other,credit_card,0,0,0,0,0
TXN102176,57.34,3,0,3353,2,236.15,7.35,0,online_retail,debit_card,1,0,0,1,0
TXN102177,169.47,20,0,559,2,157.66,3.41,0,other,debit_card,1,0,0,1,0
TXN102178,196.41,12,0,3703,3,46.59,18.4,0,gas_station,credit_card,0,0,0,1,1
TXN102179,107.88,0,0,2147,2,288.24,24.75,0,restaurant,digital_wallet,0,0,1,1,0
TXN102180,76.93,11,0,3005,3,169.72,20.69,0,grocery,debit_card,1,0,0,1,0
TXN102181,42.03,17,0,1587,0,290.86,1.51,0,electronics,digital_wallet,0,0,0,0,0
TXN102182,8.05,8,0,1144,8,200.82,52.16,0,gas_station,debit_card,1,0,1,0,0
TXN102183,52.62,9,1,116,5,93.71,0.11,0,online_retail,credit_card,0,0,0,1,0
TXN102184,132.95,15,0,3616,0,82.22,45.61,0,grocery,debit_card,2,0,0,1,0
TXN102185,423.71,14,0,3230,4,93.35,33.57,0,grocery,debit_card,0,0,0,0,0
TXN102186,307.9,21,0,321,3,16.35,2.23,0,online_retail,digital_wallet,0,1,0,0,1
TXN102187,210.73,5,1,594,4,15.02,5.0,0,other,debit_card,0,0,0,0,0
TXN102188,302.94,6,0,3443,1,170.21,10.72,0,grocery,debit_card,1,0,0,1,0
TXN102189,180.55,3,0,1529,1,99.93,54.29,0,restaurant,digital_wallet,0,0,0,0,0
TXN102190,54.79,15,0,3357,5,61.19,83.78,0,gas_station,debit_card,1,0,0,0,0
TXN102191,323.37,12,1,1681,5,225.46,1.85,0,restaurant,digital_wallet,1,1,0,0,0
TXN102192,152.24,8,0,3404,3,275.89,11.06,1,travel,debit_card,0,0,0,0,0
TXN102193,128.87,16,0,3055,2,100.57,2.32,0,gas_station,credit_card,0,0,0,1,0
TXN102194,23.13,9,0,2274,1,96.45,6.82,0,gas_station,digital_wallet,0,0,1,0,0
TXN102195,75.13,4,0,1751,5,56.99,106.59,0,gas_station,debit_card,1,1,0,0,0
TXN102196,95.44,12,1,885,3,255.34,86.6,0,other,credit_card,0,1,0,1,0
TXN102197,305.41,10,1,1524,4,344.88,12.97,0,grocery,digital_wallet,0,0,0,0,0
TXN102198,120.51,9,0,801,1,147.43,3.64,1,travel,debit_card,1,0,1,0,1
TXN102199,69.66,10,1,2592,4,192.7,17.31,0,other,credit_card,0,0,0,0,0
TXN102200,533.83,21,1,1498,3,212.91,7.46,0,online_retail,credit_card,0,0,0,1,0
TXN102201,22.13,5,0,1276,3,196.31,66.9,0,online_retail,digital_wallet,0,0,0,1,0
TXN102202,88.33,6,0,646,2,82.75,29.19,0,jewelry,digital_wallet,0,0,1,1,0
TXN102203,12.3,13,1,2921,2,133.12,6.81,0,online_retail,credit_card,0,0,0,1,0
TXN102204,235.68,1,1,3524,1,188.32,0.33,0,online_retail,credit_card,0,0,0,0,0
TXN102205,367.1,3,0,2164,1,155.38,173.6,0,grocery,credit_card,1,0,0,1,1
TXN102206,51.39,13,0,865,2,48.94,22.23,1,restaurant,debit_card,1,1,0,1,0
TXN102207,314.23,12,1,1462,2,108.97,10.05,0,online_retail,digital_wallet,2,0,0,1,0
TXN102208,61.16,15,1,3289,3,230.7,4.67,0,gas_station,credit_card,2,0,0,1,0
TXN102209,348.82,2,1,1940,4,84.39,0.08,0,restaurant,debit_card,1,0,0,0,0
TXN102210,236.76,20,1,1887,2,33.23,3.67,0,grocery,credit_card,0,0,0,1,0
TXN102211,281.34,11,0,601,4,12.36,0.13,0,electronics,debit_card,0,0,0,0,0
TXN102212,9.03,3,0,1426,4,140.7,16.2,0,restaurant,credit_card,1,0,1,1,0
TXN102213,617.4,7,0,3115,1,88.8,19.56,1,gas_station,credit_card,1,0,0,1,0
TXN102214,179.85,5,1,1781,3,131.69,40.7,1,grocery,credit_card,0,0,1,1,0
TXN102215,59.62,10,1,1629,2,20.02,6.73,0,travel,digital_wallet,0,1,1,0,1
TXN102216,270.63,11,1,2580,5,273.16,2.48,1,restaurant,credit_card,0,0,1,1,1
TXN102217,53.95,10,0,1015,2,209.63,27.83,0,online_retail,debit_card,1,0,0,0,0
TXN102218,290.69,11,1,3522,3,163.62,19.07,0,other,credit_card,1,0,0,0,0
TXN102219,19.18,21,0,1641,2,79.67,62.12,0,online_retail,credit_card,0,1,0,1,0
TXN102220,189.55,23,1,819,3,209.63,14.43,0,electronics,debit_card,0,0,1,0,0
TXN102221,110.99,11,0,2661,4,325.22,10.05,1,online_retail,debit_card,0,1,0,1,0
TXN102222,20.44,23,1,2432,1,229.97,18.63,0,travel,debit_card,1,0,0,0,0
TXN102223,42.31,19,0,3525,3,59.88,25.63,0,gas_station,debit_card,0,0,0,1,0
TXN102224,6.02,19,0,1835,6,372.81,0.31,0,grocery,debit_card,2,0,1,0,0
TXN102225,102.73,5,0,3522,1,122.76,41.78,0,grocery,debit_card,1,0,0,1,0
TXN102226,59.84,10,0,3249,0,101.53,24.46,0,grocery,digital_wallet,1,0,1,0,0
TXN102227,152.04,8,0,2805,3,17.95,30.3,0,restaurant,credit_card,1,0,0,1,0
TXN102228,75.28,2,1,768,3,187.43,49.59,0,jewelry,credit_card,0,0,0,1,0
TXN102229,60.46,1,0,162,7,156.29,4.58,0,grocery,debit_card,2,0,1,1,0
TXN102230,221.43,14,1,2323,2,39.49,13.93,0,travel,credit_card,1,1,1,1,0
TXN102231,10.9,10,0,1438,2,323.5,16.11,0,gas_station,debit_card,1,0,0,1,0
TXN102232,304.02,19,0,3931,1,160.84,15.45,0,grocery,credit_card,3,0,0,0,0
TXN102233,352.9,16,0,1704,6,78.53,1.08,0,travel,debit_card,0,0,0,1,0
TXN102234,152.44,2,1,1813,1,107.56,53.37,1,restaurant,credit_card,0,0,0,0,1
TXN102235,123.45,20,1,24,1,129.17,59.62,0,jewelry,credit_card,1,0,1,0,0
TXN102236,337.67,11,1,856,3,97.14,27.61,0,restaurant,credit_card,0,1,0,1,1
TXN102237,35.37,13,0,1092,3,30.95,6.49,0,restaurant,debit_card,0,1,0,1,1
TXN102238,15.56,23,0,3792,1,84.88,29.23,1,electronics,digital_wallet,1,0,0,0,0
TXN102239,44.41,15,0,463,3,46.71,19.39,0,online_retail,credit_card,2,0,0,1,0
TXN102240,280.93,0,1,3429,2,123.42,18.77,0,grocery,credit_card,0,0,0,1,0
TXN102241,9.34,4,0,1182,11,214.46,2.97,0,other,credit_card,1,0,0,1,0
TXN102242,115.17,10,0,80,2,64.52,4.81,0,restaurant,credit_card,0,0,1,1,0
TXN102243,910.9,0,1,2290,2,250.51,18.05,0,grocery,credit_card,0,0,0,1,0
TXN102244,313.36,4,1,780,2,252.68,2.16,1,online_retail,credit_card,0,0,0,1,0
TXN102245,107.26,19,0,3279,2,161.46,26.97,0,restaurant,credit_card,1,0,0,0,0
TXN102246,12.29,3,0,1379,2,126.22,4.95,0,electronics,credit_card,0,0,0,1,0
TXN102247,248.76,4,0,2841,1,113.82,49.99,0,electronics,credit_card,1,0,0,0,0
TXN102248,141.13,12,0,952,5,292.53,47.23,0,electronics,credit_card,0,1,0,1,0
TXN102249,26.81,2,1,807,2,115.57,6.18,0,grocery,credit_card,0,0,0,0,0
TXN102250,17.47,6,1,200,5,84.01,1.94,0,restaurant,digital_wallet,0,0,1,0,0
TXN102251,361.88,22,0,2866,1,104.87,16.7,1,jewelry,credit_card,0,1,0,0,1
TXN102252,185.37,15,0,2803,4,199.78,9.81,1,other,digital_wallet,1,0,1,1,1
TXN102253,203.02,23,0,3258,9,378.14,3.5,0,other,credit_card,0,0,0,0,0
TXN102254,364.27,8,0,2732,4,255.29,17.94,0,online_retail,credit_card,0,1,1,0,0
TXN102255,114.73,14,0,2871,2,221.6,109.81,0,online_retail,credit_card,0,0,1,0,0
TXN102256,118.95,5,0,3194,1,107.62,1.38,0,electronics,digital_wallet,0,0,1,1,1
TXN102257,92.12,9,0,964,5,15.36,4.32,0,jewelry,digital_wallet,0,0,0,0,0
TXN102258,70.82,4,0,3085,10,163.24,20.2,0,restaurant,credit_card,0,0,0,1,0
TXN102259,96.72,19,0,584,3,182.1,22.18,0,electronics,credit_card,0,0,1,0,0
TXN102260,171.41,4,0,2811,9,238.2,0.42,0,other,debit_card,0,0,0,1,0
TXN102261,130.3,4,0,3013,3,43.2,38.58,0,online_retail,digital_wallet,1,0,0,1,0
TXN102262,345.25,11,1,1137,5,46.94,3.09,0,restaurant,debit_card,0,0,0,1,0
TXN102263,90.73,10,0,2230,0,182.78,37.43,0,grocery,digital_wallet,0,0,0,0,0
TXN102264,153.69,7,0,3390,7,282.19,25.22,0,grocery,digital_wallet,1,0,0,0,0
TXN102265,170.04,8,0,2789,3,194.22,12.63,0,grocery,debit_card,0,0,1,1,0
TXN102266,149.92,7,1,1513,3,30.55,52.63,0,other,credit_card,0,0,1,0,0
TXN102267,182.17,21,0,3324,2,232.28,22.69,0,other,credit_card,0,0,1,0,0
TXN102268,36.59,13,0,2975,2,73.76,23.91,1,electronics,credit_card,1,1,1,0,0
TXN102269,106.73,22,1,3654,3,114.95,6.46,0,restaurant,credit_card,0,0,0,0,0
TXN102270,22.61,23,1,869,3,66.79,26.43,1,gas_station,credit_card,0,0,0,0,1
TXN102271,68.26,15,0,2970,3,110.62,2.74,0,travel,credit_card,1,0,0,1,0
TXN102272,113.61,19,0,1885,1,26.75,37.16,0,restaurant,credit_card,0,0,0,0,0
TXN102273,182.25,2,1,3389,2,16.25,18.14,0,jewelry,debit_card,0,0,0,1,0
TXN102274,462.95,22,0,2526,6,77.02,40.1,0,electronics,credit_card,0,0,0,1,0
TXN102275,98.79,11,0,536,5,268.35,5.69,0,other,digital_wallet,0,0,1,0,0
TXN102276,179.41,17,1,2967,2,124.79,3.6,0,restaurant,credit_card,2,0,1,0,0
TXN102277,139.02,5,0,900,3,134.81,24.69,0,gas_station,digital_wallet,0,1,1,0,0
TXN102278,145.92,2,1,8,1,129.51,1.11,0,jewelry,debit_card,0,0,0,1,0
TXN102279,12.64,21,0,1486,3,52.89,5.74,1,grocery,credit_card,3,0,0,1,0
TXN102280,56.86,10,0,1163,3,191.82,45.05,0,online_retail,debit_card,0,0,0,0,0
TXN102281,72.5,3,1,2003,2,30.07,4.49,0,grocery,credit_card,1,0,0,0,0
TXN102282,115.25,15,1,1765,3,69.55,8.56,0,other,credit_card,0,0,0,1,0
TXN102283,12.42,1,0,2978,6,346.52,63.51,0,online_retail,credit_card,3,0,0,0,1
TXN102284,29.19,10,0,3465,1,93.85,0.31,0,travel,debit_card,1,1,1,1,0
TXN102285,56.0,16,0,1879,2,236.11,12.08,0,restaurant,digital_wallet,0,0,0,0,0
TXN102286,585.89,17,0,2855,2,106.17,29.32,0,grocery,digital_wallet,1,0,0,0,0
TXN102287,85.91,10,0,992,0,186.67,54.13,0,travel,debit_card,0,0,0,0,0
TXN102288,116.49,8,0,921,3,116.41,30.18,0,other,debit_card,0,0,0,1,0
TXN102289,31.22,20,0,1309,5,110.94,56.6,0,travel,debit_card,1,0,0,1,0
TXN102290,154.61,4,0,52,6,172.64,0.89,0,online_retail,credit_card,1,0,0,1,0
TXN102291,62.41,1,0,1069,1,361.3,2.08,0,other,credit_card,1,0,0,1,0
TXN102292,45.97,3,0,2793,4,241.92,22.59,0,online_retail,debit_card,0,0,0,1,0
TXN102293,108.34,19,0,1602,3,153.85,24.12,0,grocery,digital_wallet,1,0,0,0,0
TXN102294,6.7,11,0,800,5,210.78,19.63,0,travel,debit_card,0,1,1,1,0
TXN102295,6.87,0,0,728,4,116.27,26.97,0,online_retail,digital_wallet,0,0,0,1,0
TXN102296,57.31,4,0,2622,3,214.64,40.91,0,restaurant,credit_card,1,1,0,1,0
TXN102297,9.7,0,1,3056,5,9.72,14.32,0,grocery,credit_card,0,0,1,1,0
TXN102298,20.84,19,0,1306,4,160.14,76.25,0,online_retail,digital_wallet,0,0,0,1,0
TXN102299,64.65,11,0,2619,0,334.21,18.18,0,restaurant,debit_card,0,0,0,0,0
TXN102300,234.18,1,0,1254,7,136.27,11.48,1,online_retail,credit_card,1,0,0,1,0
TXN102301,118.91,5,0,1511,4,125.18,9.02,0,electronics,debit_card,0,0,0,1,0
TXN102302,80.99,14,0,1629,1,117.37,26.72,0,grocery,credit_card,0,0,0,1,0
TXN102303,54.21,14,1,3039,4,43.04,24.92,0,travel,debit_card,1,0,1,0,0
TXN102304,426.17,19,0,578,3,493.06,32.29,0,jewelry,digital_wallet,1,0,0,0,0
TXN102305,76.23,0,0,2423,3,168.51,30.93,0,grocery,digital_wallet,2,1,0,0,0
TXN102306,23.55,1,0,1006,4,225.42,16.75,0,other,debit_card,0,0,0,1,0
TXN102307,149.22,0,1,3093,4,359.18,54.86,0,electronics,credit_card,2,0,1,0,0
TXN102308,27.01,9,1,2259,3,249.71,26.11,0,other,credit_card,1,0,0,0,0
TXN102309,70.7,17,0,652,3,91.46,4.69,0,grocery,credit_card,1,0,0,1,0
TXN102310,122.8,15,0,3237,0,38.16,15.72,0,electronics,debit_card,0,1,0,1,0
TXN102311,326.76,5,0,2573,5,4.88,4.15,0,restaurant,credit_card,0,1,1,0,0
TXN102312,126.16,15,1,1256,2,211.54,17.45,0,electronics,credit_card,0,0,0,1,0
TXN102313,187.99,15,0,2426,3,53.56,39.31,0,online_retail,credit_card,0,0,1,0,0
TXN102314,791.12,4,0,3551,2,199.75,42.16,0,travel,credit_card,0,0,0,0,1
TXN102315,27.33,17,0,169,4,136.08,30.68,0,gas_station,debit_card,0,0,0,0,1
TXN102316,51.37,10,0,1164,3,77.79,33.38,0,online_retail,credit_card,0,0,0,1,0
TXN102317,84.27,1,0,1947,4,412.98,11.86,0,other,digital_wallet,1,1,1,1,0
TXN102318,113.99,9,1,68,3,125.16,15.82,0,travel,credit_card,1,0,0,0,0
TXN102319,81.71,18,0,2806,1,730.8,41.48,0,electronics,digital_wallet,0,0,0,0,0
TXN102320,380.96,16,0,1595,1,313.45,12.63,0,electronics,debit_card,0,0,0,0,0
TXN102321,224.19,6,0,900,5,257.86,9.26,0,grocery,debit_card,1,0,0,1,1
TXN102322,166.77,18,0,79,1,75.26,34.45,0,grocery,credit_card,0,0,1,0,0
TXN102323,60.61,9,0,2285,4,198.1,0.84,0,restaurant,debit_card,1,0,0,1,0
TXN102324,199.39,11,1,3820,5,118.28,77.32,0,other,credit_card,0,0,1,1,0
TXN102325,500.46,2,0,1799,2,67.0,5.97,0,travel,credit_card,0,0,0,0,0
TXN102326,201.67,23,0,336,3,202.93,19.08,0,restaurant,credit_card,1,0,0,0,0
TXN102327,6.24,20,1,1572,3,12.07,28.45,0,jewelry,credit_card,1,0,0,1,0
TXN102328,159.98,4,0,2792,3,178.17,3.29,0,jewelry,debit_card,1,0,0,1,0
TXN102329,14.51,13,1,3654,4,24.52,32.47,0,online_retail,debit_card,1,0,0,0,1
TXN102330,44.58,18,0,1733,4,59.03,24.2,0,restaurant,credit_card,0,0,0,0,0
TXN102331,11.79,12,0,1691,4,280.89,7.34,0,electronics,credit_card,0,0,1,0,0
TXN102332,148.44,5,0,1125,3,291.6,26.52,0,online_retail,debit_card,1,0,0,1,0
TXN102333,178.32,23,0,3155,2,54.55,21.29,0,jewelry,credit_card,1,0,0,1,0
TXN102334,21.91,6,0,1624,3,61.99,22.37,0,electronics,digital_wallet,0,0,0,0,0
TXN102335,78.43,8,1,2492,3,301.64,83.83,0,restaurant,digital_wallet,0,0,0,0,0
TXN102336,134.36,8,0,2200,1,228.49,3.12,0,grocery,debit_card,0,0,1,1,0
TXN102337,81.88,21,0,267,5,53.76,25.49,0,jewelry,credit_card,1,0,0,1,0
TXN102338,27.62,12,0,2520,5,84.43,31.47,0,grocery,debit_card,0,0,1,0,0
TXN102339,95.65,17,0,1019,1,300.14,33.72,0,online_retail,credit_card,1,0,0,1,1
TXN102340,255.16,21,0,2401,2,174.55,12.24,0,grocery,credit_card,1,0,1,1,0
TXN102341,15.69,22,0,2006,7,300.62,30.06,0,online_retail,credit_card,1,0,0,0,0
TXN102342,13.71,20,0,1024,5,108.54,25.9,0,online_retail,debit_card,0,0,0,0,0
TXN102343,69.14,21,1,2318,2,75.39,1.31,0,online_retail,debit_card,0,0,0,1,0
TXN102344,475.53,22,0,1618,5,137.59,0.84,0,online_retail,digital_wallet,1,0,1,0,0
TXN102345,151.9,23,0,1203,3,117.41,11.3,0,travel,debit_card,0,0,0,1,0
TXN102346,171.62,15,0,3154,3,92.91,43.58,1,online_retail,credit_card,0,0,1,0,1
TXN102347,66.62,3,1,385,2,102.99,8.16,0,electronics,digital_wallet,1,0,0,1,0
TXN102348,167.76,2,1,1792,3,333.01,27.65,0,electronics,debit_card,0,0,1,1,0
TXN102349,7.14,19,1,42,5,69.46,13.66,0,grocery,digital_wallet,1,0,0,1,0
TXN102350,169.37,7,1,1416,6,160.07,0.66,0,online_retail,credit_card,1,0,1,0,0
TXN102351,400.56,19,1,2126,6,192.49,83.87,0,gas_station,digital_wallet,0,1,0,1,0
TXN102352,146.57,22,0,790,3,241.05,16.58,0,travel,credit_card,0,0,0,1,0
TXN102353,322.93,15,0,244,4,131.39,24.3,0,electronics,credit_card,0,0,0,1,0
TXN102354,171.83,18,0,2226,1,766.87,3.84,0,gas_station,debit_card,2,0,0,0,1
TXN102355,18.67,6,0,2967,5,116.17,8.1,0,online_retail,credit_card,0,1,0,0,1
TXN102356,360.55,10,1,3687,1,119.0,13.46,0,restaurant,debit_card,0,0,0,0,0
TXN102357,15.92,23,0,2886,3,125.9,34.14,0,grocery,digital_wallet,0,1,0,0,0
TXN102358,138.19,19,0,1776,0,162.79,2.22,0,restaurant,debit_card,0,0,0,1,0
TXN102359,33.81,4,0,490,5,36.93,30.0,0,other,credit_card,0,0,0,1,0
TXN102360,8.17,22,0,1678,1,108.93,22.35,0,online_retail,credit_card,0,0,0,0,0
TXN102361,77.39,11,0,3809,3,17.95,12.62,0,restaurant,credit_card,0,0,1,1,0
